2026-04-22T16:26:50.011595+0000 | INFO | src.logger:21 | Fichier de logs crée avec succée début du traitement du pipeline
2026-04-22T16:26:50.012167+0000 | INFO | src.extract:20 | Début de l'extraction des données depuis la data base
2026-04-22T16:26:50.125489+0000 | INFO | src.extract:24 | testing connection !
2026-04-22T16:26:50.149074+0000 | SUCCESS | src.extract:26 | ✅ Connexion à la base de donnée éffectué avec succée
2026-04-22T16:26:50.149652+0000 | INFO | src.extract:28 | ✅ Extraction des données depuis la base reussi
2026-04-22T16:26:50.161557+0000 | INFO | src.clean_data:12 | Début du néttoyage des données brutes reçus
2026-04-22T16:26:50.164218+0000 | INFO | src.clean_data:14 | Copie des données brutes reçu effectué
2026-04-22T16:26:50.208657+0000 | INFO | src.clean_data:32 | Création du fichier csv des données propres avec succée : clean_data_ventes_janvier_22-04-2026_16-26.csv
2026-04-22T16:26:50.209031+0000 | INFO | src.features:11 | Début des features pour l'enrichissement du dataframe
2026-04-22T16:26:50.219181+0000 | INFO | src.features:30 | Fini avec les features
2026-04-22T16:26:50.219511+0000 | INFO | src.analysis.analysis_produit:12 | Début des aggrégations par produits
2026-04-22T16:26:50.227608+0000 | INFO | src.analysis.analysis_produit:29 | Aggrégations par produits éffectué avec succées
2026-04-22T16:26:50.227902+0000 | INFO | src.analysis.analysis_region:13 | Début des aggrégations par régions
2026-04-22T16:26:50.234170+0000 | INFO | src.analysis.analysis_region:30 | Aggrégations par régions éffectué avec succées
2026-04-22T16:26:50.234462+0000 | INFO | src.analysis.analysis_jours:11 | Début des aggrégations par jous
2026-04-22T16:26:50.240096+0000 | INFO | src.analysis.analysis_jours:29 | Aggrégations par jours éffectué avec succées
2026-04-22T16:26:50.240979+0000 | INFO | src.rapport_excel:16 | Lancement de la fonction de génération du rapport
2026-04-22T16:26:50.368360+0000 | INFO | src.rapport_excel:18 | Création du contexte manager et création du fichier Excel
2026-04-22T16:26:50.369117+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Brutes
2026-04-22T16:26:50.422290+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Brutes
2026-04-22T16:26:50.422723+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Brutes
2026-04-22T16:26:50.422991+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Brutes
2026-04-22T16:26:50.423225+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Néttoyées
2026-04-22T16:26:50.470575+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Néttoyées
2026-04-22T16:26:50.470938+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Néttoyées
2026-04-22T16:26:50.471090+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Néttoyées
2026-04-22T16:26:50.472401+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T16:26:50.472596+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T16:26:50.473366+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T16:26:50.473534+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T16:26:50.474234+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T16:26:50.474396+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T16:26:50.475231+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T16:26:50.475401+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T16:26:50.476789+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T16:26:50.477165+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T16:26:50.478554+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T16:26:50.478802+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T16:26:50.480431+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T16:26:50.480681+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T16:26:50.482545+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T16:26:50.482903+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T16:26:50.484622+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T16:26:50.484931+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T16:26:50.486502+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T16:26:50.486844+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T16:26:50.488388+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T16:26:50.488690+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T16:26:50.490479+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T16:26:50.490787+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
