2026-04-22T22:06:31.218980+0000 | INFO | src.logger:21 | Fichier de logs crée avec succée début du traitement du pipeline
2026-04-22T22:06:31.219437+0000 | INFO | src.extract:20 | Début de l'extraction des données depuis la data base
2026-04-22T22:06:31.335181+0000 | INFO | src.extract:24 | testing connection !
2026-04-22T22:06:31.352323+0000 | SUCCESS | src.extract:26 | ✅ Connexion à la base de donnée éffectué avec succée
2026-04-22T22:06:31.352734+0000 | INFO | src.extract:28 | ✅ Extraction des données depuis la base reussi
2026-04-22T22:06:31.367893+0000 | INFO | src.clean_data:12 | Début du néttoyage des données brutes reçus
2026-04-22T22:06:31.370238+0000 | INFO | src.clean_data:14 | Copie des données brutes reçu effectué
2026-04-22T22:06:31.404234+0000 | INFO | src.clean_data:32 | Création du fichier csv des données propres avec succée : clean_data_ventes_janvier_22-04-2026_22-06.csv
2026-04-22T22:06:31.404785+0000 | INFO | src.features:11 | Début des features pour l'enrichissement du dataframe
2026-04-22T22:06:31.415809+0000 | INFO | src.features:30 | Fini avec les features
2026-04-22T22:06:31.416108+0000 | INFO | src.analysis.analysis_produit:12 | Début des aggrégations par produits
2026-04-22T22:06:31.422386+0000 | INFO | src.analysis.analysis_produit:29 | Aggrégations par produits éffectué avec succées
2026-04-22T22:06:31.422613+0000 | INFO | src.analysis.analysis_region:13 | Début des aggrégations par régions
2026-04-22T22:06:31.433425+0000 | INFO | src.analysis.analysis_region:30 | Aggrégations par régions éffectué avec succées
2026-04-22T22:06:31.433664+0000 | INFO | src.analysis.analysis_jours:11 | Début des aggrégations par jous
2026-04-22T22:06:31.440630+0000 | INFO | src.analysis.analysis_jours:29 | Aggrégations par jours éffectué avec succées
2026-04-22T22:06:31.441503+0000 | INFO | src.rapport_excel:16 | Lancement de la fonction de génération du rapport
2026-04-22T22:06:31.587574+0000 | INFO | src.rapport_excel:18 | Création du contexte manager et création du fichier Excel
2026-04-22T22:06:31.587990+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Brutes
2026-04-22T22:06:31.623053+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Brutes
2026-04-22T22:06:31.623357+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Brutes
2026-04-22T22:06:31.623507+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Brutes
2026-04-22T22:06:31.623641+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Néttoyées
2026-04-22T22:06:31.665213+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Néttoyées
2026-04-22T22:06:31.665507+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Néttoyées
2026-04-22T22:06:31.665676+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Néttoyées
2026-04-22T22:06:31.666918+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T22:06:31.667094+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T22:06:31.667805+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T22:06:31.667960+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T22:06:31.668630+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T22:06:31.668784+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T22:06:31.669567+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T22:06:31.669719+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T22:06:31.670499+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T22:06:31.670730+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T22:06:31.671686+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T22:06:31.671857+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T22:06:31.672881+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
