2026-04-22T22:12:25.921253+0000 | INFO | src.logger:21 | Fichier de logs crée avec succée début du traitement du pipeline
2026-04-22T22:12:25.921858+0000 | INFO | src.extract:20 | Début de l'extraction des données depuis la data base
2026-04-22T22:12:26.039784+0000 | INFO | src.extract:24 | testing connection !
2026-04-22T22:12:26.057283+0000 | SUCCESS | src.extract:26 | ✅ Connexion à la base de donnée éffectué avec succée
2026-04-22T22:12:26.057727+0000 | INFO | src.extract:28 | ✅ Extraction des données depuis la base reussi
2026-04-22T22:12:26.068140+0000 | INFO | src.clean_data:12 | Début du néttoyage des données brutes reçus
2026-04-22T22:12:26.070870+0000 | INFO | src.clean_data:14 | Copie des données brutes reçu effectué
2026-04-22T22:12:26.112745+0000 | INFO | src.clean_data:32 | Création du fichier csv des données propres avec succée : clean_data_ventes_janvier_22-04-2026_22-12.csv
2026-04-22T22:12:26.113112+0000 | INFO | src.features:11 | Début des features pour l'enrichissement du dataframe
2026-04-22T22:12:26.122745+0000 | INFO | src.features:30 | Fini avec les features
2026-04-22T22:12:26.123070+0000 | INFO | src.analysis.analysis_produit:12 | Début des aggrégations par produits
2026-04-22T22:12:26.128917+0000 | INFO | src.analysis.analysis_produit:29 | Aggrégations par produits éffectué avec succées
2026-04-22T22:12:26.129151+0000 | INFO | src.analysis.analysis_region:13 | Début des aggrégations par régions
2026-04-22T22:12:26.133983+0000 | INFO | src.analysis.analysis_region:30 | Aggrégations par régions éffectué avec succées
2026-04-22T22:12:26.134402+0000 | INFO | src.analysis.analysis_jours:11 | Début des aggrégations par jous
2026-04-22T22:12:26.141527+0000 | INFO | src.analysis.analysis_jours:29 | Aggrégations par jours éffectué avec succées
2026-04-22T22:12:26.142079+0000 | INFO | src.rapport_excel:16 | Lancement de la fonction de génération du rapport
2026-04-22T22:12:26.232583+0000 | INFO | src.rapport_excel:18 | Création du contexte manager et création du fichier Excel
2026-04-22T22:12:26.232996+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Brutes
2026-04-22T22:12:26.273010+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Brutes
2026-04-22T22:12:26.273451+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Brutes
2026-04-22T22:12:26.273611+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Brutes
