2026-04-22T17:46:27.644941+0000 | INFO | src.logger:21 | Fichier de logs crée avec succée début du traitement du pipeline
2026-04-22T17:46:27.645458+0000 | INFO | src.extract:20 | Début de l'extraction des données depuis la data base
2026-04-22T17:46:27.812870+0000 | INFO | src.extract:24 | testing connection !
2026-04-22T17:46:27.842034+0000 | SUCCESS | src.extract:26 | ✅ Connexion à la base de donnée éffectué avec succée
2026-04-22T17:46:27.842744+0000 | INFO | src.extract:28 | ✅ Extraction des données depuis la base reussi
2026-04-22T17:46:27.858319+0000 | INFO | src.clean_data:12 | Début du néttoyage des données brutes reçus
2026-04-22T17:46:27.859148+0000 | INFO | src.clean_data:14 | Copie des données brutes reçu effectué
2026-04-22T17:46:27.910512+0000 | INFO | src.clean_data:32 | Création du fichier csv des données propres avec succée : clean_data_ventes_janvier_22-04-2026_17-46.csv
2026-04-22T17:46:27.910935+0000 | INFO | src.features:11 | Début des features pour l'enrichissement du dataframe
2026-04-22T17:46:27.923719+0000 | INFO | src.features:30 | Fini avec les features
2026-04-22T17:46:27.924044+0000 | INFO | src.analysis.analysis_produit:12 | Début des aggrégations par produits
2026-04-22T17:46:27.934898+0000 | INFO | src.analysis.analysis_produit:29 | Aggrégations par produits éffectué avec succées
2026-04-22T17:46:27.935335+0000 | INFO | src.analysis.analysis_region:13 | Début des aggrégations par régions
2026-04-22T17:46:27.947193+0000 | INFO | src.analysis.analysis_region:30 | Aggrégations par régions éffectué avec succées
2026-04-22T17:46:27.947516+0000 | INFO | src.analysis.analysis_jours:11 | Début des aggrégations par jous
2026-04-22T17:46:27.955627+0000 | INFO | src.analysis.analysis_jours:29 | Aggrégations par jours éffectué avec succées
2026-04-22T17:46:27.956754+0000 | INFO | src.rapport_excel:16 | Lancement de la fonction de génération du rapport
2026-04-22T17:46:28.109294+0000 | INFO | src.rapport_excel:18 | Création du contexte manager et création du fichier Excel
2026-04-22T17:46:28.110085+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Brutes
2026-04-22T17:46:28.191969+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Brutes
2026-04-22T17:46:28.192510+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Brutes
2026-04-22T17:46:28.193485+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Brutes
2026-04-22T17:46:28.194486+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Néttoyées
2026-04-22T17:46:28.373681+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Néttoyées
2026-04-22T17:46:28.374629+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Néttoyées
2026-04-22T17:46:28.375012+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Néttoyées
2026-04-22T17:46:28.393316+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T17:46:28.397344+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T17:46:28.406964+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
