2026-04-27T02:32:05.423275+0000 | INFO | src.logger:21 | Fichier de logs crée avec succée début du traitement du pipeline
2026-04-27T02:32:05.423704+0000 | INFO | src.extract:20 | Début de l'extraction des données depuis la data base
2026-04-27T02:32:05.524111+0000 | INFO | src.extract:24 | testing connection !
2026-04-27T02:32:05.543080+0000 | SUCCESS | src.extract:26 | ✅ Connexion à la base de donnée éffectué avec succée
2026-04-27T02:32:05.543510+0000 | INFO | src.extract:28 | ✅ Extraction des données depuis la base reussi
2026-04-27T02:32:05.555546+0000 | INFO | src.clean_data:12 | Début du néttoyage des données brutes reçus
2026-04-27T02:32:05.558288+0000 | INFO | src.clean_data:14 | Copie des données brutes reçu effectué
2026-04-27T02:32:05.588904+0000 | INFO | src.clean_data:32 | Création du fichier csv des données propres avec succée : clean_data_ventes_janvier_27-04-2026_02-32.csv
2026-04-27T02:32:05.589313+0000 | INFO | src.features:10 | Début des features pour l'enrichissement du dataframe
2026-04-27T02:32:05.595789+0000 | INFO | src.features:29 | Fini avec les features
2026-04-27T02:32:05.814547+0000 | SUCCESS | __main__:19 | Données complet pour le Dashbord power BI généré avec succée données_complet_vente_janvier_27-04-2026_02-32.xlsx
2026-04-27T02:32:05.814907+0000 | INFO | src.analysis.analysis_produit:12 | Début des aggrégations par produits
2026-04-27T02:32:05.821985+0000 | INFO | src.analysis.analysis_produit:29 | Aggrégations par produits éffectué avec succées
2026-04-27T02:32:05.822221+0000 | INFO | src.analysis.analysis_region:13 | Début des aggrégations par régions
2026-04-27T02:32:05.826629+0000 | INFO | src.analysis.analysis_region:30 | Aggrégations par régions éffectué avec succées
2026-04-27T02:32:05.827038+0000 | INFO | src.analysis.analysis_jours:11 | Début des aggrégations par jous
2026-04-27T02:32:05.837030+0000 | INFO | src.analysis.analysis_jours:29 | Aggrégations par jours éffectué avec succées
2026-04-27T02:32:05.838398+0000 | INFO | src.rapport_excel:16 | Lancement de la fonction de génération du rapport
2026-04-27T02:32:05.840863+0000 | INFO | src.rapport_excel:18 | Création du contexte manager et création du fichier Excel
2026-04-27T02:32:05.841294+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Brutes
2026-04-27T02:32:05.865387+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Brutes
2026-04-27T02:32:05.865738+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Brutes
2026-04-27T02:32:05.865895+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Brutes
2026-04-27T02:32:05.866032+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Néttoyées
2026-04-27T02:32:05.903234+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Néttoyées
2026-04-27T02:32:05.903514+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Néttoyées
2026-04-27T02:32:05.903651+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Néttoyées
2026-04-27T02:32:05.904801+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-27T02:32:05.904951+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-27T02:32:05.905607+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-27T02:32:05.905748+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-27T02:32:05.906362+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-27T02:32:05.906502+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-27T02:32:05.907340+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-27T02:32:05.907550+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-27T02:32:05.909180+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-27T02:32:05.909497+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-27T02:32:05.910573+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-27T02:32:05.910745+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-27T02:32:05.911706+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-27T02:32:05.911865+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-27T02:32:05.912540+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-27T02:32:05.912696+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-27T02:32:05.913480+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-27T02:32:05.913636+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-27T02:32:05.914509+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-27T02:32:05.914729+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-27T02:32:05.915640+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-27T02:32:05.915881+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-27T02:32:05.916905+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-27T02:32:05.917069+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
