2026-04-27T13:11:05.749082+0000 | INFO | src.logger:21 | Fichier de logs crée avec succée début du traitement du pipeline
2026-04-27T13:11:05.749880+0000 | INFO | src.extract:20 | Début de l'extraction des données depuis la data base
2026-04-27T13:11:05.905805+0000 | INFO | src.extract:24 | testing connection !
2026-04-27T13:11:05.942200+0000 | SUCCESS | src.extract:26 | ✅ Connexion à la base de donnée éffectué avec succée
2026-04-27T13:11:05.942691+0000 | INFO | src.extract:28 | ✅ Extraction des données depuis la base reussi
2026-04-27T13:11:05.959247+0000 | INFO | src.clean_data:12 | Début du néttoyage des données brutes reçus
2026-04-27T13:11:05.961767+0000 | INFO | src.clean_data:14 | Copie des données brutes reçu effectué
2026-04-27T13:11:05.994210+0000 | INFO | src.clean_data:32 | Création du fichier csv des données propres avec succée : clean_data_ventes_janvier_27-04-2026_13-11.csv
2026-04-27T13:11:05.994541+0000 | INFO | src.features:10 | Début des features pour l'enrichissement du dataframe
2026-04-27T13:11:06.016553+0000 | INFO | src.features:29 | Fini avec les features
2026-04-27T13:11:06.354624+0000 | SUCCESS | __main__:20 | Données complet pour le Dashbord power BI généré avec succée données_complet_vente_janvier.xlsx
2026-04-27T13:11:06.354930+0000 | INFO | src.analysis.analysis_produit:12 | Début des aggrégations par produits
2026-04-27T13:11:06.360652+0000 | INFO | src.analysis.analysis_produit:29 | Aggrégations par produits éffectué avec succées
2026-04-27T13:11:06.360902+0000 | INFO | src.analysis.analysis_region:13 | Début des aggrégations par régions
2026-04-27T13:11:06.371816+0000 | INFO | src.analysis.analysis_region:30 | Aggrégations par régions éffectué avec succées
2026-04-27T13:11:06.372057+0000 | INFO | src.analysis.analysis_jours:11 | Début des aggrégations par jous
2026-04-27T13:11:06.375712+0000 | INFO | src.analysis.analysis_jours:29 | Aggrégations par jours éffectué avec succées
2026-04-27T13:11:06.376244+0000 | INFO | src.rapport_excel:16 | Lancement de la fonction de génération du rapport
2026-04-27T13:11:06.377707+0000 | INFO | src.rapport_excel:18 | Création du contexte manager et création du fichier Excel
2026-04-27T13:11:06.378314+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Brutes
2026-04-27T13:11:06.413466+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Brutes
2026-04-27T13:11:06.413842+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Brutes
2026-04-27T13:11:06.414092+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Brutes
2026-04-27T13:11:06.414355+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Néttoyées
2026-04-27T13:11:06.474789+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Néttoyées
2026-04-27T13:11:06.475088+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Néttoyées
2026-04-27T13:11:06.475240+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Néttoyées
2026-04-27T13:11:06.476427+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-27T13:11:06.476586+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
