2026-04-22T15:46:45.700205+0000 | INFO | src.logger:21 | Fichier de logs crée avec succée début du traitement du pipeline
2026-04-22T15:46:45.700613+0000 | INFO | src.extract:20 | Début de l'extraction des données depuis la data base
2026-04-22T15:46:45.794681+0000 | INFO | src.extract:24 | testing connection !
2026-04-22T15:46:45.810846+0000 | SUCCESS | src.extract:26 | ✅ Connexion à la base de donnée éffectué avec succée
2026-04-22T15:46:45.811304+0000 | INFO | src.extract:28 | ✅ Extraction des données depuis la base reussi
2026-04-22T15:46:45.821964+0000 | INFO | src.clean_data:12 | Début du néttoyage des données brutes reçus
2026-04-22T15:46:45.824923+0000 | INFO | src.clean_data:14 | Copie des données brutes reçu effectué
2026-04-22T15:46:45.856769+0000 | INFO | src.clean_data:32 | Création du fichier csv des données propres avec succée : clean_data_ventes_janvier_22-04-2026_15-46.csv
2026-04-22T15:46:45.857101+0000 | INFO | src.features:11 | Début des features pour l'enrichissement du dataframe
2026-04-22T15:46:45.866689+0000 | INFO | src.features:30 | Fini avec les features
2026-04-22T15:46:45.866962+0000 | INFO | src.analysis.analysis_produit:12 | Début des aggrégations par produits
2026-04-22T15:46:45.877322+0000 | INFO | src.analysis.analysis_produit:29 | Aggrégations par produits éffectué avec succées
2026-04-22T15:46:45.877674+0000 | INFO | src.analysis.analysis_region:13 | Début des aggrégations par régions
2026-04-22T15:46:45.885900+0000 | INFO | src.analysis.analysis_region:30 | Aggrégations par régions éffectué avec succées
2026-04-22T15:46:45.886161+0000 | INFO | src.analysis.analysis_jours:11 | Début des aggrégations par jous
2026-04-22T15:46:45.894235+0000 | INFO | src.analysis.analysis_jours:29 | Aggrégations par jours éffectué avec succées
2026-04-22T15:46:45.895362+0000 | INFO | src.rapport_excel:16 | Lancement de la fonction de génération du rapport
2026-04-22T15:46:46.015721+0000 | INFO | src.rapport_excel:18 | Création du contexte manager et création du fichier Excel
2026-04-22T15:46:46.016109+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Brutes
2026-04-22T15:46:46.056243+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Brutes
2026-04-22T15:46:46.056558+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Brutes
2026-04-22T15:46:46.056706+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Brutes
2026-04-22T15:46:46.056840+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Néttoyées
2026-04-22T15:46:46.101568+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Néttoyées
2026-04-22T15:46:46.101865+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Néttoyées
2026-04-22T15:46:46.102013+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Néttoyées
2026-04-22T15:46:46.103232+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T15:46:46.103392+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T15:46:46.104105+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T15:46:46.104260+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T15:46:46.104972+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T15:46:46.105140+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T15:46:46.105971+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T15:46:46.106124+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T15:46:46.106962+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T15:46:46.107183+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T15:46:46.107997+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T15:46:46.108151+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T15:46:46.109882+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T15:46:46.110274+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
