2026-04-22T17:43:51.800471+0000 | INFO | src.logger:21 | Fichier de logs crée avec succée début du traitement du pipeline
2026-04-22T17:43:51.800969+0000 | INFO | src.extract:20 | Début de l'extraction des données depuis la data base
2026-04-22T17:43:51.923144+0000 | INFO | src.extract:24 | testing connection !
2026-04-22T17:43:51.940308+0000 | SUCCESS | src.extract:26 | ✅ Connexion à la base de donnée éffectué avec succée
2026-04-22T17:43:51.940754+0000 | INFO | src.extract:28 | ✅ Extraction des données depuis la base reussi
2026-04-22T17:43:51.953068+0000 | INFO | src.clean_data:12 | Début du néttoyage des données brutes reçus
2026-04-22T17:43:51.955824+0000 | INFO | src.clean_data:14 | Copie des données brutes reçu effectué
2026-04-22T17:43:51.992714+0000 | INFO | src.clean_data:32 | Création du fichier csv des données propres avec succée : clean_data_ventes_janvier_22-04-2026_17-43.csv
2026-04-22T17:43:51.993051+0000 | INFO | src.features:11 | Début des features pour l'enrichissement du dataframe
2026-04-22T17:43:52.005508+0000 | INFO | src.features:30 | Fini avec les features
2026-04-22T17:43:52.005882+0000 | INFO | src.analysis.analysis_produit:12 | Début des aggrégations par produits
2026-04-22T17:43:52.011815+0000 | INFO | src.analysis.analysis_produit:29 | Aggrégations par produits éffectué avec succées
2026-04-22T17:43:52.012049+0000 | INFO | src.analysis.analysis_region:13 | Début des aggrégations par régions
2026-04-22T17:43:52.016893+0000 | INFO | src.analysis.analysis_region:30 | Aggrégations par régions éffectué avec succées
2026-04-22T17:43:52.017151+0000 | INFO | src.analysis.analysis_jours:11 | Début des aggrégations par jous
2026-04-22T17:43:52.022837+0000 | INFO | src.analysis.analysis_jours:29 | Aggrégations par jours éffectué avec succées
2026-04-22T17:43:52.023465+0000 | INFO | src.rapport_excel:16 | Lancement de la fonction de génération du rapport
2026-04-22T17:43:52.118374+0000 | INFO | src.rapport_excel:18 | Création du contexte manager et création du fichier Excel
2026-04-22T17:43:52.118890+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Brutes
2026-04-22T17:43:52.158917+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Brutes
2026-04-22T17:43:52.159200+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Brutes
2026-04-22T17:43:52.159344+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Brutes
2026-04-22T17:43:52.159476+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Néttoyées
2026-04-22T17:43:52.214593+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Néttoyées
2026-04-22T17:43:52.214876+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Néttoyées
2026-04-22T17:43:52.215011+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Néttoyées
2026-04-22T17:43:52.216116+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T17:43:52.216263+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T17:43:52.217618+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T17:43:52.217832+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T17:43:52.218929+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T17:43:52.219118+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
