2026-04-22T21:29:06.081824+0000 | INFO | src.logger:21 | Fichier de logs crée avec succée début du traitement du pipeline
2026-04-22T21:29:06.082231+0000 | INFO | src.extract:20 | Début de l'extraction des données depuis la data base
2026-04-22T21:29:06.270843+0000 | INFO | src.extract:24 | testing connection !
2026-04-22T21:29:06.286347+0000 | SUCCESS | src.extract:26 | ✅ Connexion à la base de donnée éffectué avec succée
2026-04-22T21:29:06.286756+0000 | INFO | src.extract:28 | ✅ Extraction des données depuis la base reussi
2026-04-22T21:29:06.298628+0000 | INFO | src.clean_data:12 | Début du néttoyage des données brutes reçus
2026-04-22T21:29:06.300728+0000 | INFO | src.clean_data:14 | Copie des données brutes reçu effectué
2026-04-22T21:29:06.327698+0000 | INFO | src.clean_data:32 | Création du fichier csv des données propres avec succée : clean_data_ventes_janvier_22-04-2026_21-29.csv
2026-04-22T21:29:06.328043+0000 | INFO | src.features:11 | Début des features pour l'enrichissement du dataframe
2026-04-22T21:29:06.333120+0000 | INFO | src.features:30 | Fini avec les features
2026-04-22T21:29:06.333368+0000 | INFO | src.analysis.analysis_produit:12 | Début des aggrégations par produits
2026-04-22T21:29:06.339611+0000 | INFO | src.analysis.analysis_produit:29 | Aggrégations par produits éffectué avec succées
2026-04-22T21:29:06.339850+0000 | INFO | src.analysis.analysis_region:13 | Début des aggrégations par régions
2026-04-22T21:29:06.343816+0000 | INFO | src.analysis.analysis_region:30 | Aggrégations par régions éffectué avec succées
2026-04-22T21:29:06.344038+0000 | INFO | src.analysis.analysis_jours:11 | Début des aggrégations par jous
2026-04-22T21:29:06.347643+0000 | INFO | src.analysis.analysis_jours:29 | Aggrégations par jours éffectué avec succées
2026-04-22T21:29:06.348152+0000 | INFO | src.rapport_excel:16 | Lancement de la fonction de génération du rapport
2026-04-22T21:29:06.443412+0000 | INFO | src.rapport_excel:18 | Création du contexte manager et création du fichier Excel
2026-04-22T21:29:06.443819+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Brutes
2026-04-22T21:29:06.479271+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Brutes
2026-04-22T21:29:06.479572+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Brutes
2026-04-22T21:29:06.479787+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Brutes
2026-04-22T21:29:06.479926+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Néttoyées
2026-04-22T21:29:06.527513+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Néttoyées
2026-04-22T21:29:06.527851+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Néttoyées
2026-04-22T21:29:06.528000+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Néttoyées
2026-04-22T21:29:06.529191+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T21:29:06.529356+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T21:29:06.530075+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T21:29:06.530229+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T21:29:06.531150+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T21:29:06.531510+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T21:29:06.532897+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T21:29:06.533119+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
2026-04-22T21:29:06.534067+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
2026-04-22T21:29:06.534518+0000 | INFO | src.rapport_excel:68 | Application des divers formatages pour la feuille Données Néttoyées
