2026-04-22T17:24:25.388724+0000 | INFO | src.logger:21 | Fichier de logs crée avec succée début du traitement du pipeline
2026-04-22T17:24:25.389277+0000 | INFO | src.extract:20 | Début de l'extraction des données depuis la data base
2026-04-22T17:24:25.568980+0000 | INFO | src.extract:24 | testing connection !
2026-04-22T17:24:25.591539+0000 | SUCCESS | src.extract:26 | ✅ Connexion à la base de donnée éffectué avec succée
2026-04-22T17:24:25.592156+0000 | INFO | src.extract:28 | ✅ Extraction des données depuis la base reussi
2026-04-22T17:24:25.611869+0000 | INFO | src.clean_data:12 | Début du néttoyage des données brutes reçus
2026-04-22T17:24:25.615740+0000 | INFO | src.clean_data:14 | Copie des données brutes reçu effectué
2026-04-22T17:24:25.663929+0000 | INFO | src.clean_data:32 | Création du fichier csv des données propres avec succée : clean_data_ventes_janvier_22-04-2026_17-24.csv
2026-04-22T17:24:25.664397+0000 | INFO | src.features:11 | Début des features pour l'enrichissement du dataframe
2026-04-22T17:24:25.672462+0000 | INFO | src.features:30 | Fini avec les features
2026-04-22T17:24:25.672787+0000 | INFO | src.analysis.analysis_produit:12 | Début des aggrégations par produits
2026-04-22T17:24:25.684786+0000 | INFO | src.analysis.analysis_produit:29 | Aggrégations par produits éffectué avec succées
2026-04-22T17:24:25.685114+0000 | INFO | src.analysis.analysis_region:13 | Début des aggrégations par régions
2026-04-22T17:24:25.692156+0000 | INFO | src.analysis.analysis_region:30 | Aggrégations par régions éffectué avec succées
2026-04-22T17:24:25.692477+0000 | INFO | src.analysis.analysis_jours:11 | Début des aggrégations par jous
2026-04-22T17:24:25.701645+0000 | INFO | src.analysis.analysis_jours:29 | Aggrégations par jours éffectué avec succées
2026-04-22T17:24:25.702305+0000 | INFO | src.rapport_excel:16 | Lancement de la fonction de génération du rapport
2026-04-22T17:24:25.814474+0000 | INFO | src.rapport_excel:18 | Création du contexte manager et création du fichier Excel
2026-04-22T17:24:25.814931+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Brutes
2026-04-22T17:24:25.859565+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Brutes
2026-04-22T17:24:25.860019+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Brutes
2026-04-22T17:24:25.860308+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Brutes
2026-04-22T17:24:25.860535+0000 | INFO | src.rapport_excel:48 | Création de la feuille Données Néttoyées
2026-04-22T17:24:25.932728+0000 | INFO | src.rapport_excel:54 | Application de la mise en forme du header pour la feuille Données Néttoyées
2026-04-22T17:24:25.933173+0000 | INFO | src.rapport_excel:57 | Application de l'auto filtre sur la feuille Données Néttoyées
2026-04-22T17:24:25.933425+0000 | INFO | src.rapport_excel:60 | Fixation du header pour la feuille Données Néttoyées
2026-04-22T17:24:25.935777+0000 | INFO | src.rapport_excel:67 | Calcule de la largeur des cellules automatquement
